,website,address,unit_number,bed,bath,amenity,price,sqft
7003,https://www.apartments.com/welton-park-denver-co/957rr74/,"2300 Welton St, Denver, CO 80205",Unit 109,2 beds,1 bath,"{'Features': ['Air Conditioning', 'Black Appliances', 'Covered Parking', 'Floor to Ceiling Windows*', 'In Select Apartment Homes*', 'Mountains and Coors Field Views*', 'Open Floor Plans']}",1675,862
7004,https://www.apartments.com/sable-ridge-apartments-denver-co/8h85470/,"4210 Fraser Way, Denver, CO 80239",Unit 205,1 bed,1 bath,"{'Features': ['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Kitchen', 'Refrigerator', 'Walk-In Closets']}",1467,633
7005,https://www.apartments.com/sable-ridge-apartments-denver-co/8h85470/,"4210 Fraser Way, Denver, CO 80239",Unit 212,1 bed,1 bath,"{'Features': ['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Kitchen', 'Refrigerator', 'Walk-In Closets']}",1467,633
7006,https://www.apartments.com/sable-ridge-apartments-denver-co/8h85470/,"4210 Fraser Way, Denver, CO 80239",Unit 303,1 bed,1 bath,"{'Features': ['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Kitchen', 'Refrigerator', 'Walk-In Closets']}",1467,633
7007,https://www.apartments.com/sable-ridge-apartments-denver-co/8h85470/,"4210 Fraser Way, Denver, CO 80239",Unit 418,2 beds,1 bath,"{'Features': ['Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Kitchen', 'Refrigerator', 'Walk-In Closets']}",1761,844
7008,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 17-17310,Studio,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1478,523
7009,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 7-7310,Studio,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1488,523
7010,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 4-439,Studio,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1410,500
7011,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 33-3317,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1655,652
7012,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 4-427,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1668,652
7013,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 31-3137,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1590,652
7014,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 2-238,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1705,701
7015,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 2-233,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1719,701
7016,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 14-1438,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1719,701
7017,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 11-1132,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1744,707
7018,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 28-2833,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1781,769
7019,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 35-3513,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1951,769
7020,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 4-416,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",1966,769
7021,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 6-625,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2008,789
7022,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 11-1125,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2024,789
7023,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 14-1415,1 bed,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2024,789
7024,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 17-17211,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2188,1054
7025,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 3-3211,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2188,1054
7026,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 3-3311,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2198,1054
7027,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 35-3535,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2117,1023
7028,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 31-3139,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2117,1023
7029,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 13-1335,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2137,1023
7030,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 15-1536,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2239,1099
7031,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 24-2412,2 beds,2.5 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2552,1246
7032,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 27-2713,2 beds,2.5 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2552,1246
7033,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 22-2214,2 beds,2.5 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2552,1246
7034,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 2-237,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2076,956
7035,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 16-1637,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2076,956
7036,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 16-1634,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2076,956
7037,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 15-1524,2 beds,1 bath,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2287,978
7038,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 28-2818,2 beds,2 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2501,1244
7039,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 23-2315,3 beds,2.5 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",3002,1330
7040,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 23-2311,3 beds,2.5 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2983,1330
7041,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 23-2314,3 beds,2.5 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2953,1330
7042,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 14-1426,3 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Ceiling Fans', 'Smoke Free', 'Tub/Shower', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Kitchen', 'Microwave', 'Refrigerator', 'Walk-In Closets']}",3077,1377
7043,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 6-611,3 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Ceiling Fans', 'Smoke Free', 'Tub/Shower', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Kitchen', 'Microwave', 'Refrigerator', 'Walk-In Closets']}",3028,1377
7044,https://www.apartments.com/lowry-park-denver-co/wl2b26l/,"8501 E Alameda Ave, Denver, CO 80230",Unit 29-2911,3 beds,2.5 baths,"{'Features': ['Air Conditioning', 'Washer/Dryer Hookup', 'Ceiling Fans', 'High Speed Internet Access', 'Smoke Free', 'Dishwasher', 'Disposal', 'Walk-In Closets']}",2953,1330
7045,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 2-101,Studio,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1042,450
7046,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 4-101,Studio,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1124,450
7047,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 2-107,Studio,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1138,450
7048,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 1-103,1 bed,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1407,840
7049,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 4-303,1 bed,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1617,840
7050,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 3-411,1 bed,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1677,900
7051,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 4-211,1 bed,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1517,900
7052,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 2-411,1 bed,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1677,900
7053,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 2-307,1 bed,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1350,720
7054,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 3-201,1 bed,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1440,720
7055,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 1-707,1 bed,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1470,720
7056,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 4-304,2 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1620,1224
7057,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 1-504,2 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1955,1224
7058,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 2-604,2 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1956,1224
7059,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 2-212,2 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1764,1160
7060,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 1-206,2 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1764,1160
7061,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 1-406,2 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1553,1160
7062,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 1-509,2 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1626,1200
7063,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 1-709,2 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1602,1200
7064,https://www.apartments.com/alvista-nine-mile-denver-co/cdteqnd/,"3255 S Parker Rd, Denver, CO 80014",Unit 2-210,2 beds,2 baths,"{'Features': ['High Speed Internet Access', 'Smoke Free']}",1776,1160
7065,https://www.apartments.com/broadway-plaza-lofts-denver-co/2v9dzzc/,"2330 Broadway, Denver, CO 80205",Unit 417,Studio,1 bath,"{'Features': ['Air Conditioning', 'High Speed Internet Access', 'Smoke Free', '60% Ami']}",1369,441
7066,https://www.apartments.com/broadway-plaza-lofts-denver-co/2v9dzzc/,"2330 Broadway, Denver, CO 80205",Unit 516,1 bed,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free', '60% Ami']}",1467,670
7067,https://www.apartments.com/broadway-plaza-lofts-denver-co/2v9dzzc/,"2330 Broadway, Denver, CO 80205",Unit 705,1 bed,1 bath,"{'Features': ['High Speed Internet Access', 'Smoke Free', '60% Ami']}",1467,700
